672;B43.8;Other forms of chromomycosis
673;B43.9;Chromomycosis, unspecified
674;B44;Aspergillosis
675;B44.0;Invasive pulmonary aspergillosis
676;B44.1;Other pulmonary aspergillosis
677;B44.2;Tonsillar aspergillosis
678;B44.7;Disseminated aspergillosis
679;B44.8;Other forms of aspergillosis
680;B44.9;Aspergillosis, unspecified
681;B45;Cryptococcosis
682;B45.0;Pulmonary cryptococcosis
683;B45.1;Cerebral cryptococcosis
684;B45.2;Cutaneous cryptococcosis
685;B45.3;Osseous cryptococcosis
686;B45.7;Disseminated cryptococcosis
687;B45.8;Other forms of cryptococcosis
688;B45.9;Cryptococcosis, unspecified
689;B46;Zygomycosis
690;B46.0;Pulmonary mucormycosis
691;B46.1;Rhinocerebral mucormycosis
692;B46.2;Gastrointestinal mucormycosis
693;B46.3;Cutaneous mucormycosis
694;B46.4;Disseminated mucormycosis
695;B46.5;Mucormycosis, unspecified
696;B46.8;Other zygomycoses
697;B46.9;Zygomycosis, unspecified
698;B47;Mycetoma
699;B47.0;Eumycetoma
700;B47.1;Actinomycetoma
701;B47.9;Mycetoma, unspecified
702;B48;Other mycoses, not elsewhere classified
703;B48.0;Lobomycosis
704;B48.1;Rhinosporidiosis
705;B48.2;Allescheriasis
706;B48.3;Geotrichosis
707;B48.4;Penicillosis
708;B48.7;Opportunistic mycoses
709;B48.8;Other specified mycoses
710;B49;Unspecified mycosis
711;B50;Plasmodium falciparum malaria
712;B50.0;Plasmodium falciparum malaria with cerebral complications
713;B50.8;Other severe and complicated plasmodium falciparum malaria
714;B50.9;Plasmodium falciparum malaria, unspecified
715;B51;Plasmodium vivax malaria
716;B51.0;Plasmodium vivax malaria with rupture of spleen
717;B51.8;Plasmodium vivax malaria with other complications
718;B51.9;Plasmodium vivax malaria without complication
719;B52;Plasmodium malariae malaria
720;B52.0;Plasmodium malariae malaria with nephropathy
721;B52.8;Plasmodium malariae malaria with other complications
722;B52.9;Plasmodium malariae malaria without complication
723;B53;Other parasitologically confirmed malaria
724;B53.0;Plasmodium ovale malaria
725;B53.1;Malaria due to simian plasmodia
726;B53.8;Other parasitologically confirmed malaria nec
727;B54;Unspecified malaria
728;B55;Leishmaniasis
729;B55.0;Visceral leishmaniasis
730;B55.1;Cutaneous leishmaniasis
731;B55.2;Mucocutaneous leishmaniasis
732;B55.9;Leishmaniasis, unspecified
733;B56;African trypanosomiasis
734;B56.0;Gambiense trypanosomiasis
735;B56.1;Rhodesiense trypanosomiasis
736;B56.9;African trypanosomiasis, unspecified
737;B57;Chagas disease
738;B57.0;Acute chagas' disease with heart involvement
739;B57.1;Acute chagas' disease without heart involvement
740;B57.2;Chagas' disease (chronic) with heart involvement
741;B57.3;Chagas' disease (chronic) with digestive system involvement
742;B57.4;Chagas' disease (chronic) with nervous system involvement
743;B57.5;Chagas' disease (chronic) with other organ involvement
744;B58;Toxoplasmosis
745;B58.0;Toxoplasma oculopathy
746;B58.1;Toxoplasma hepatitis
747;B58.2;Toxoplasma meningoencephalitis
748;B58.3;Pulmonary toxoplasmosis
749;B58.8;Toxoplasmosis with other organ involvement
750;B58.9;Toxoplasmosis, unspecified
751;B59;Pneumocystosis
752;B60;Other protozoal diseases, not elsewhere classified
753;B60.0;Babesiosis
754;B60.1;Acanthamoebiasis
755;B60.2;Naegleriasis
756;B60.8;Other specified protozoal diseases
757;B64;Unspecified protozoal disease
758;B65;Schistosomiasis [bilharziasis]
759;B65.0;Schistosom due schis haematobium [urin schistosom]
760;B65.1;Schistosom due schis mansoni [intest schistosom]
761;B65.2;Schistosomiasis due to schistosoma japonicum
762;B65.3;Cercarial dermatitis
763;B65.8;Other schistosomiases
764;B65.9;Schistosomiasis, unspecified
765;B66;Other fluke infections
766;B66.0;Opisthorchiasis
767;B66.1;Clonorchiasis
768;B66.2;Dicrocoeliasis
769;B66.3;Fascioliasis
770;B66.4;Paragonimiasis
771;B66.5;Fasciolopsiasis
772;B66.8;Other specified fluke infections
773;B66.9;Fluke infection, unspecified
774;B67;Echinococcosis
775;B67.0;Echinococcus granulosus infection of liver
776;B67.1;Echinococcus granulosus infection of lung
777;B67.2;Echinococcus granulosus infection of bone
778;B67.3;Echinococcus granulosus infection, other and multiple sites
779;B67.4;Echinococcus granulosus infection, unspecified
780;B67.5;Echinococcus multilocularis infection of liver
781;B67.6;Echinococcus multilocularis infection oth / multiple sites
782;B67.7;Echinococcus multilocularis infection, unspecified
783;B67.8;Echinococcosis, unspecified, of liver
784;B67.9;Echinococcosis, other and unspecified
785;B68;Taeniasis
786;B68.0;Taenia solium taeniasis
787;B68.1;Taenia saginata taeniasis
788;B68.9;Taeniasis, unspecified
789;B69;Cysticercosis
790;B69.0;Cysticercosis of central nervous system
791;B69.1;Cysticercosis of eye
792;B69.8;Cysticercosis of other sites
793;B69.9;Cysticercosis, unspecified
794;B70;Diphyllobothriasis and sparganosis
795;B70.0;Diphyllobothriasis
796;B70.1;Sparganosis
797;B71;Other cestode infections
798;B71.0;Hymenolepiasis
799;B71.1;Dipylidiasis
800;B71.8;Other specified cestode infections
801;B71.9;Cestode infection, unspecified
802;B72;Dracunculiasis
803;B73;Onchocerciasis
804;B74;Filariasis
805;B74.0;Filariasis due to wuchereria bancrofti
806;B74.1;Filariasis due to brugia malayi
807;B74.2;Filariasis due to brugia timori
808;B74.3;Loiasis
809;B74.4;Mansonelliasis
810;B74.8;Other filariases
811;B74.9;Filariasis, unspecified
812;B75;Trichinellosis
813;B76;Hookworm diseases
814;B76.0;Ancylostomiasis
815;B76.1;Necatoriasis
816;B76.8;Other hookworm diseases
817;B76.9;Hookworm disease, unspecified
818;B77;Ascariasis
819;B77.0;Ascariasis with intestinal complications
820;B77.8;Ascariasis with other complications
821;B77.9;Ascariasis, unspecified
822;B78;Strongyloidiasis
823;B78.0;Intestinal strongyloidiasis
824;B78.1;Cutaneous strongyloidiasis
825;B78.7;Disseminated strongyloidiasis
826;B78.9;Strongyloidiasis, unspecified
827;B79;Trichuriasis
828;B80;Enterobiasis
829;B81;Other intestinal helminthiases, not elsewhere classified
830;B81.0;Anisakiasis
831;B81.1;Intestinal capillariasis
832;B81.2;Trichostrongyliasis
833;B81.3;Intestinal angiostrongyliasis
834;B81.4;Mixed intestinal helminthiases
835;B81.8;Other specified intestinal helminthiases
836;B82;Unspecified intestinal parasitism
837;B82.0;Intestinal helminthiasis, unspecified
838;B82.9;Intestinal parasitism, unspecified
839;B83;Other helminthiases
840;B83.0;Visceral larva migrans
841;B83.1;Gnathostomiasis
842;B83.2;Angiostrongyliasis due to parastrongylus cantonensis
843;B83.3;Syngamiasis
844;B83.4;Internal hirudiniasis
845;B83.8;Other specified helminthiases
846;B83.9;Helminthiasis, unspecified
847;B85;Pediculosis and phthiriasis
848;B85.0;Pediculosis due to pediculus humanus capitis
849;B85.1;Pediculosis due to pediculus humanus corporis
850;B85.2;Pediculosis, unspecified
851;B85.3;Phthiriasis
852;B85.4;Mixed pediculosis and phthiriasis
853;B86;Scabies
854;B87;Myiasis
855;B87.0;Cutaneous myiasis
856;B87.1;Wound myiasis
857;B87.2;Ocular myiasis
858;B87.3;Nasopharyngeal myiasis
859;B87.4;Aural myiasis
860;B87.8;Myiasis of other sites
861;B87.9;Myiasis, unspecified
862;B88;Other infestations
863;B88.0;Other acariasis
864;B88.1;Tungiasis [sandflea infestation]
865;B88.2;Other arthropod infestations
866;B88.3;External hirudiniasis
867;B88.8;Other specified infestations
868;B88.9;Infestation, unspecified
869;B89;Unspecified parasitic disease
870;B90;Sequelae of tuberculosis
871;B90.0;Sequelae of central nervous system tuberculosis
872;B90.1;Sequelae of genitourinary tuberculosis
873;B90.2;Sequelae of tuberculosis of bones and joints
874;B90.8;Sequelae of tuberculosis of other organs
875;B90.9;Sequelae of respiratory and unspecified tuberculosis
876;B91;Sequelae of poliomyelitis
877;B92;Sequelae of leprosy
878;B94;Sequelae of other and unspecified infectious and parasitic diseases
879;B94.0;Sequelae of trachoma
880;B94.1;Sequelae of viral encephalitis
881;B94.2;Sequelae of viral hepatitis
882;B94.8;Sequelae of other specified infectious and parasitic diseases
883;B94.9;Sequelae of unspecified infectious or parasitic disease
884;B95;Streptococcus and staphylococcus as the cause of diseases classified to other chapters
885;B95.0;Streptococcus group A as cause of diseases classified to other chapters
886;B95.1;Streptococcus group B as cause of diseases classified to other chapters
887;B95.2;Streptococcus group D as cause of diseases classified to other chapters
888;B95.3;Streptococcus pneumoniae as cause of diseases classified other chapters
889;B95.4;Other streptococcus as cause of diseases classified to other chapters
890;B95.5;Unspecified streptococcus as cause of diseases classified to other chapters
891;B95.6;Staphylococcus aureus as cause of disease classified to other chapters
892;B95.7;Other staphylococcus as cause of diseases classified to other chapters
893;B95.8;Unspecified staphylococcus as cause of diseases classified to other chapters
894;B96;Other specified bacterial agents as the cause of diseases classified to other chapters
895;B96.0;Mycoplasma pneumoniae as cause diseases classified to other chapters
896;B96.1;Klebsiella pneumoniae as cause diseases classified to other chapters
897;B96.2;Escherichia coli as cause diseases classified to other chapters
898;B96.3;Haemophilus influenzae as cause diseases classified to other chapters
899;B96.4;Proteus (mirabilis)(morganii) as cause diseases classified to other chapters
900;B96.5;P.(aerugin)(mallei)(pseudomallei)as cause diseases classified to other chapters
901;B96.6;Bacillus fragilis as cause diseases classified to other chapters
902;B96.7;Clostridium perfringens as cause diseases classified to other chapters
903;B96.8;Other spec bact agents as cause diseases classified to other chapters
904;B97;Viral agents as the cause of diseases classified to other chapters
905;B97.0;Adenovirus as the cause of diseases classified to other chapters
906;B97.1;Enterovirus as the cause of diseases classified to other chapters
907;B97.2;Coronavirus as the cause of diseases classified to other chapters
908;B97.3;Retrovirus as the cause of diseases classified to other chapters
909;B97.4;Resp syncytial virusas the cause of diseases classified to other chapters
910;B97.5;Reovirus as the cause of diseases classified to other chapters
911;B97.6;Parvovirus as the cause of diseases classified to other chapters
912;B97.7;Papillomavirus as the cause of diseases classified to other chapters
913;B97.8;Oth viral agents as the cause of diseases classified to other chapters
914;B98;Other specified infectious agents as the cause of diseases classified to other chapters
915;B98.0;Helicobacter pylori [H.pylori] as the cause of diseases classified to other chapters
916;B98.1;Vibrio vulnificus as the cause of diseases classified to other chapters
917;B99;Other and unspecified infectious diseases
918;C00;Malignant neoplasm of lip
919;C00.0;Malignant neoplasm, external upper lip
920;C00.1;Malignant neoplasm, external lower lip
921;C00.2;Malignant neoplasm, external lip, unspecified
922;C00.3;Malignant neoplasm, upper lip, inner aspect
923;C00.4;Malignant neoplasm, lower lip, inner aspect
924;C00.5;Malignant neoplasm, lip, unspecified, inner aspect
925;C00.6;Malignant neoplasm, commissure of lip
926;C00.8;Malignant neoplasm, overlapping lesion of lip
927;C00.9;Malignant neoplasm, lip, unspecified
928;C01;Malignant neoplasm of base of tongue
929;C02;Malignant neoplasm of other and unspecified parts of tongue
930;C02.0;Malignant neoplasm, dorsal surface of tongue
931;C02.1;Malignant neoplasm, border of tongue
932;C02.2;Malignant neoplasm, ventral surface of tongue
933;C02.3;Malignant neoplasm, anterior two-thirds of tongue, part unspecified
934;C02.4;Malignant neoplasm, lingual tonsil
935;C02.8;Malignant neoplasm, overlapping lesion of tongue
936;C02.9;Malignant neoplasm, tongue, unspecified
937;C03;Malignant neoplasm of gum
938;C03.0;Malignant neoplasm, upper gum
939;C03.1;Malignant neoplasm, lower gum
940;C03.9;Malignant neoplasm, gum, unspecified
941;C04;Malignant neoplasm of floor of mouth
942;C04.0;Malignant neoplasm, anterior floor of mouth
943;C04.1;Malignant neoplasm, lateral floor of mouth
944;C04.8;Malignant neoplasm, overlapping lesion of floor of mouth
945;C04.9;Malignant neoplasm, floor of mouth, unspecified
946;C05;Malignant neoplasm of palate
947;C05.0;Malignant neoplasm, hard palate
948;C05.1;Malignant neoplasm, soft palate
949;C05.2;Malignant neoplasm, uvula
950;C05.8;Malignant neoplasm, overlapping lesion of palate
951;C05.9;Malignant neoplasm, palate, unspecified
952;C06;Malignant neoplasm of other and unspecified parts of mouth
953;C06.0;Malignant neoplasm, cheek mucosa
954;C06.1;Malignant neoplasm, vestibule of mouth
955;C06.2;Malignant neoplasm, retromolar area
956;C06.8;Malignant neoplasm, overlapping lesion of other and unspecified parts of mouth
957;C06.9;Malignant neoplasm, mouth, unspecified
958;C07;Malignant neoplasm of parotid gland
959;C08;Malignant neoplasm of other and unspecified major salivary glands
960;C08.0;Malignant neoplasm, submandibular gland
961;C08.1;Malignant neoplasm, sublingual gland
962;C08.8;Malignant neoplasm, overlapping lesion of major salivary glands
963;C08.9;Malignant neoplasm, major salivary gland, unspecified
964;C09;Malignant neoplasm of tonsil
965;C09.0;Malignant neoplasm, tonsillar fossa
966;C09.1;Malignant neoplasm, tonsillar pillar (anterior)(posterior)
967;C09.8;Malignant neoplasm, overlapping lesion of tonsil
968;C09.9;Malignant neoplasm, tonsil, unspecified
969;C10;Malignant neoplasm of oropharynx
970;C10.0;Malignant neoplasm, vallecula
971;C10.1;Malignant neoplasm, anterior surface of epiglottis
972;C10.2;Malignant neoplasm, lateral wall of oropharynx
973;C10.3;Malignant neoplasm, posterior wall of oropharynx
974;C10.4;Malignant neoplasm, branchial cleft
975;C10.8;Malignant neoplasm, overlapping lesion of oropharynx
976;C10.9;Malignant neoplasm, oropharynx, unspecified
977;C11;Malignant neoplasm of nasopharynx
978;C11.0;Malignant neoplasm, superior wall of nasopharynx
979;C11.1;Malignant neoplasm, posterior wall of nasopharynx
980;C11.2;Malignant neoplasm, lateral wall of nasopharynx
981;C11.3;Malignant neoplasm, anterior wall of nasopharynx
982;C11.8;Malignant neoplasm, overlapping lesion of nasopharynx
983;C11.9;Malignant neoplasm, nasopharynx, unspecified
984;C12;Malignant neoplasm of pyriform sinus
985;C13;Malignant neoplasm of hypopharynx
986;C13.0;Malignant neoplasm, postcricoid region
987;C13.1;Malignant neoplasm, aryepiglottic fold, hypopharyngeal aspect
988;C13.2;Malignant neoplasm, posterior wall of hypopharynx
989;C13.8;Malignant neoplasm, overlapping lesion of hypopharynx
990;C13.9;Malignant neoplasm, hypopharynx, unspecified
991;C14;Malignant neoplasm of other and ill-defined sites in the lip, oral cavity and pharynx
992;C14.0;Malignant neoplasm, pharynx, unspecified
993;C14.1;Malignant neoplasm of laryngopharynx
994;C14.2;Malignant neoplasm, waldeyer's ring
995;C14.8;Malignant neoplasm, overlapping lesion of lip, oral cavity and pharynx
996;C15;Malignant neoplasm of oesophagus
997;C15.0;Malignant neoplasm, cervical part of oesophagus
998;C15.1;Malignant neoplasm, thoracic part of oesophagus
999;C15.2;Malignant neoplasm, abdominal part of oesophagus
1000;C15.3;Malignant neoplasm, upper third of oesophagus
1001;C15.4;Malignant neoplasm, middle third of oesophagus
1002;C15.5;Malignant neoplasm, lower third of oesophagus
1003;C15.8;Malignant neoplasm, overlapping lesion of oesophagus
1004;C15.9;Malignant neoplasm, oesophagus, unspecified
1005;C16;Malignant neoplasm of stomach
1006;C16.0;Malignant neoplasm, cardia
1007;C16.1;Malignant neoplasm, fundus of stomach
1008;C16.2;Malignant neoplasm, body of stomach
1009;C16.3;Malignant neoplasm, pyloric antrum
1010;C16.4;Malignant neoplasm, pylorus
1011;C16.5;Malignant neoplasm, lesser curvature of stomach, unspecified
1012;C16.6;Malignant neoplasm, greater curvature of stomach, unspecified
1013;C16.8;Malignant neoplasm, overlapping lesion of stomach
1014;C16.9;Malignant neoplasm, stomach, unspecified
1015;C17;Malignant neoplasm of small intestine
1016;C17.0;Malignant neoplasm, duodenum
1017;C17.1;Malignant neoplasm, jejunum
1018;C17.2;Malignant neoplasm, ileum
1019;C17.3;Malignant neoplasm, meckel's diverticulum
1020;C17.8;Malignant neoplasm, overlapping lesion of small intestine
1021;C17.9;Malignant neoplasm, small intestine, unspecified
1022;C18;Malignant neoplasm of colon
1023;C18.0;Malignant neoplasm, caecum
1024;C18.1;Malignant neoplasm, appendix
1025;C18.2;Malignant neoplasm, ascending colon
1026;C18.3;Malignant neoplasm, hepatic flexure
1027;C18.4;Malignant neoplasm, transverse colon
1028;C18.5;Malignant neoplasm, splenic flexure
