649,C791,Secondary malignant neoplasm of bladder and other and unspecified urinary organs
650,C792,Secondary malignant neoplasm of skin
651,C793,Secondary malignant neoplasm of brain and cerebral meninges
652,C794,Secondary malignant neoplasm of other and unspecified parts of nervous system
653,C795,Secondary malignant neoplasm of bone and bone marrow
654,C796,Secondary malignant neoplasm of ovary
655,C797,Secondary malignant neoplasm of adrenal gland
656,C798,Secondary malignant neoplasm of other specified sites
657,C799,Secondary malignant neoplasm of unspecified site
658,C80,Malignant neoplasm without specification of site
659,C81,Hodgkin lymphoma
660,C810,Nodular lymphocyte predominant Hodgkin lymphoma
661,C811,Nodular sclerosis Hodgkin lymphoma
662,C812,Mixed cellularity Hodgkin lymphoma
663,C813,Lymphocyte depleted Hodgkin lymphoma
664,C814,Lymphocyte-rich Hodgkin lymphoma
665,C817,Other Hodgkin lymphoma
666,C819,Hodgkin lymphoma, unspecified
667,C82,Follicular lymphoma
668,C820,Follicular lymphoma grade I
669,C821,Follicular lymphoma grade II
670,C822,Follicular lymphoma grade III, unspecified
671,C823,Follicular lymphoma grade IIIa
672,C824,Follicular lymphoma grade IIIb
673,C825,Diffuse follicle center lymphoma
674,C826,Cutaneous follicle center lymphoma
675,C828,Other types of follicular lymphoma
676,C829,Follicular lymphoma, unspecified
677,C83,Non-follicular lymphoma
678,C830,Small cell B-cell lymphoma
679,C831,Mantle cell lymphoma
680,C833,Diffuse large B-cell lymphoma
681,C835,Lymphoblastic (diffuse) lymphoma
682,C837,Burkitt lymphoma
683,C838,Other non-follicular lymphoma
684,C839,Non-follicular (diffuse) lymphoma, unspecified
685,C84,Mature T/NK-cell lymphomas
686,C840,Mycosis fungoides
687,C841,Sezary disease
688,C844,Peripheral T-cell lymphoma, not classified
689,C846,Anaplastic large cell lymphoma, ALK-positive
690,C847,Anaplastic large cell lymphoma, ALK-negative
691,C84A,Cutaneous T-cell lymphoma, unspecified
692,C84Z,Other mature T/NK-cell lymphomas
693,C849,Mature T/NK-cell lymphomas, unspecified
694,C85,Other specified and unspecified types of non-Hodgkin lymphoma
695,C851,Unspecified B-cell lymphoma
696,C852,Mediastinal (thymic) large B-cell lymphoma
697,C858,Other specified types of non-Hodgkin lymphoma
698,C859,Non-Hodgkin lymphoma, unspecified
699,C86,Other specified types of T/NK-cell lymphoma
700,C88,Malignant immunoproliferative diseases and certain other B-cell lymphomas
701,C90,Multiple myeloma and malignant plasma cell neoplasms
702,C900,Multiple myeloma
703,C901,Plasma cell leukemia
704,C902,Extramedullary plasmacytoma
705,C903,Solitary plasmacytoma
706,C91,Lymphoid leukemia
707,C910,Acute lymphoblastic leukemia [ALL]
708,C911,Chronic lymphocytic leukemia of B-cell type
709,C913,Prolymphocytic leukemia of B-cell type
710,C914,Hairy cell leukemia
711,C915,Adult T-cell lymphoma/leukemia (HTLV-1-associated)
712,C916,Prolymphocytic leukemia of T-cell type
713,C91A,Mature B-cell leukemia Burkitt-type
714,C91Z,Other lymphoid leukemia
715,C919,Lymphoid leukemia, unspecified
716,C92,Myeloid leukemia
717,C920,Acute myeloblastic leukemia
718,C921,Chronic myeloid leukemia, BCR/ABL-positive
719,C922,Atypical chronic myeloid leukemia, BCR/ABL-negative
720,C923,Myeloid sarcoma
721,C924,Acute promyelocytic leukemia
722,C925,Acute myelomonocytic leukemia
723,C926,Acute myeloid leukemia with 11q23-abnormality
724,C92A,Acute myeloid leukemia with multilineage dysplasia
725,C92Z,Other myeloid leukemia
726,C929,Myeloid leukemia, unspecified
727,C93,Monocytic leukemia
728,C930,Acute monoblastic/monocytic leukemia
729,C931,Chronic myelomonocytic leukemia
730,C933,Juvenile myelomonocytic leukemia
731,C93Z,Other monocytic leukemia
732,C939,Monocytic leukemia, unspecified
733,C94,Other leukemias of specified cell type
734,C940,Acute erythroid leukemia
735,C942,Acute megakaryoblastic leukemia
736,C943,Mast cell leukemia
737,C944,Acute panmyelosis with myelofibrosis
738,C946,Myelodysplastic disease, not classified
739,C948,Other specified leukemias
740,C95,Leukemia of unspecified cell type
741,C950,Acute leukemia of unspecified cell type
742,C951,Chronic leukemia of unspecified cell type
743,C959,Leukemia, unspecified
744,C96,Other and unspecified malignant neoplasms of lymphoid, hematopoietic and related tissue
745,C962,Malignant mast cell neoplasm
746,C964,Sarcoma of dendritic cells (accessory cells)
747,C965,Multifocal and unisystemic Langerhans-cell histiocytosis
748,C966,Unifocal Langerhans-cell histiocytosis
749,C96A,Histiocytic sarcoma
750,C96Z,Other specified malignant neoplasms of lymphoid, hematopoietic and related tissue
751,C969,Malignant neoplasm of lymphoid, hematopoietic and related tissue, unspecified
752,D00,Carcinoma in situ of oral cavity, esophagus and stomach
753,D000,Carcinoma in situ of lip, oral cavity and pharynx
754,D001,Carcinoma in situ of esophagus
755,D002,Carcinoma in situ of stomach
756,D01,Carcinoma in situ of other and unspecified digestive organs
757,D014,Carcinoma in situ of other and unspecified parts of intestine
758,D015,Carcinoma in situ of liver, gallbladder and bile ducts
759,D017,Carcinoma in situ of other specified digestive organs
760,D019,Carcinoma in situ of digestive organ, unspecified
761,D02,Carcinoma in situ of middle ear and respiratory system
762,D022,Carcinoma in situ of bronchus and lung
763,D023,Carcinoma in situ of other parts of respiratory system
764,D024,Carcinoma in situ of respiratory system, unspecified
765,D03,Melanoma in situ
766,D031,Melanoma in situ of eyelid, including canthus
767,D032,Melanoma in situ of ear and external auricular canal
768,D033,Melanoma in situ of other and unspecified parts of face
769,D034,Melanoma in situ of scalp and neck
770,D035,Melanoma in situ of trunk
771,D036,Melanoma in situ of upper limb, including shoulder
772,D037,Melanoma in situ of lower limb, including hip
773,D038,Melanoma in situ of other sites
774,D039,Melanoma in situ, unspecified
775,D04,Carcinoma in situ of skin
776,D041,Carcinoma in situ of skin of eyelid, including canthus
777,D042,Carcinoma in situ of skin of ear and external auricular canal
778,D043,Carcinoma in situ of skin of other and unspecified parts of face
779,D044,Carcinoma in situ of skin of scalp and neck
780,D045,Carcinoma in situ of skin of trunk
781,D046,Carcinoma in situ of skin of upper limb, including shoulder
782,D047,Carcinoma in situ of skin of lower limb, including hip
783,D048,Carcinoma in situ of skin of other sites
784,D049,Carcinoma in situ of skin, unspecified
785,D05,Carcinoma in situ of breast
786,D050,Lobular carcinoma in situ of breast
787,D051,Intraductal carcinoma in situ of breast
788,D058,Other specified type of carcinoma in situ of breast
789,D059,Unspecified type of carcinoma in situ of breast
790,D06,Carcinoma in situ of cervix uteri
791,D07,Carcinoma in situ of other and unspecified genital organs
792,D073,Carcinoma in situ of other and unspecified female genital organs
793,D074,Carcinoma in situ of penis
794,D075,Carcinoma in situ of prostate
795,D076,Carcinoma in situ of other and unspecified male genital organs
796,D09,Carcinoma in situ of other and unspecified sites
797,D091,Carcinoma in situ of other and unspecified urinary organs
798,D092,Carcinoma in situ of eye
799,D093,Carcinoma in situ of thyroid and other endocrine glands
800,D098,Carcinoma in situ of other specified sites
801,D099,Carcinoma in situ, unspecified
802,D10,Benign neoplasm of mouth and pharynx
803,D103,Benign neoplasm of other and unspecified parts of mouth
804,D104,Benign neoplasm of tonsil
805,D105,Benign neoplasm of other parts of oropharynx
806,D106,Benign neoplasm of nasopharynx
807,D107,Benign neoplasm of hypopharynx
808,D109,Benign neoplasm of pharynx, unspecified
809,D11,Benign neoplasm of major salivary glands
810,D12,Benign neoplasm of colon, rectum, anus and anal canal
811,D13,Benign neoplasm of other and ill-defined parts of digestive system
812,D133,Benign neoplasm of other and unspecified parts of small intestine
813,D134,Benign neoplasm of liver
814,D135,Benign neoplasm of extrahepatic bile ducts
815,D136,Benign neoplasm of pancreas
816,D137,Benign neoplasm of endocrine pancreas
817,D139,Benign neoplasm of ill-defined sites within the digestive system
818,D14,Benign neoplasm of middle ear and respiratory system
819,D143,Benign neoplasm of bronchus and lung
820,D144,Benign neoplasm of respiratory system, unspecified
821,D15,Benign neoplasm of other and unspecified intrathoracic organs
822,D16,Benign neoplasm of bone and articular cartilage
823,D160,Benign neoplasm of scapula and long bones of upper limb
824,D161,Benign neoplasm of short bones of upper limb
825,D162,Benign neoplasm of long bones of lower limb
826,D163,Benign neoplasm of short bones of lower limb
827,D164,Benign neoplasm of bones of skull and face
828,D165,Benign neoplasm of lower jaw bone
829,D166,Benign neoplasm of vertebral column
830,D167,Benign neoplasm of ribs, sternum and clavicle
831,D168,Benign neoplasm of pelvic bones, sacrum and coccyx
832,D169,Benign neoplasm of bone and articular cartilage, unspecified
833,D17,Benign lipomatous neoplasm
834,D172,Benign lipomatous neoplasm of skin and subcutaneous tissue of limb
835,D173,Benign lipomatous neoplasm of skin and subcutaneous tissue of other and unspecified sites
836,D174,Benign lipomatous neoplasm of intrathoracic organs
837,D175,Benign lipomatous neoplasm of intra-abdominal organs
838,D176,Benign lipomatous neoplasm of spermatic cord
839,D177,Benign lipomatous neoplasm of other sites
840,D179,Benign lipomatous neoplasm, unspecified
841,D18,Hemangioma and lymphangioma, any site
842,D180,Hemangioma
843,D181,Lymphangioma, any site
844,D19,Benign neoplasm of mesothelial tissue
845,D20,Benign neoplasm of soft tissue of retroperitoneum and peritoneum
846,D21,Other benign neoplasms of connective and other soft tissue
847,D211,Benign neoplasm of connective and other soft tissue of upper limb, including shoulder
848,D212,Benign neoplasm of connective and other soft tissue of lower limb, including hip
849,D213,Benign neoplasm of connective and other soft tissue of thorax
850,D214,Benign neoplasm of connective and other soft tissue of abdomen
851,D215,Benign neoplasm of connective and other soft tissue of pelvis
852,D216,Benign neoplasm of connective and other soft tissue of trunk, unspecified
853,D219,Benign neoplasm of connective and other soft tissue, unspecified
854,D22,Melanocytic nevi
855,D221,Melanocytic nevi of eyelid, including canthus
856,D222,Melanocytic nevi of ear and external auricular canal
857,D223,Melanocytic nevi of other and unspecified parts of face
858,D224,Melanocytic nevi of scalp and neck
859,D225,Melanocytic nevi of trunk
860,D226,Melanocytic nevi of upper limb, including shoulder
861,D227,Melanocytic nevi of lower limb, including hip
862,D229,Melanocytic nevi, unspecified
863,D23,Other benign neoplasms of skin
864,D231,Other benign neoplasm of skin of eyelid, including canthus
865,D232,Other benign neoplasm of skin of ear and external auricular canal
866,D233,Other benign neoplasm of skin of other and unspecified parts of face
867,D234,Other benign neoplasm of skin of scalp and neck
868,D235,Other benign neoplasm of skin of trunk
869,D236,Other benign neoplasm of skin of upper limb, including shoulder
870,D237,Other benign neoplasm of skin of lower limb, including hip
871,D239,Other benign neoplasm of skin, unspecified
872,D24,Benign neoplasm of breast
873,D25,Leiomyoma of uterus
874,D26,Other benign neoplasms of uterus
875,D27,Benign neoplasm of ovary
876,D28,Benign neoplasm of other and unspecified female genital organs
877,D29,Benign neoplasm of male genital organs
878,D292,Benign neoplasm of testis
879,D293,Benign neoplasm of epididymis
880,D294,Benign neoplasm of scrotum
881,D298,Benign neoplasm of other specified male genital organs
882,D299,Benign neoplasm of male genital organ, unspecified
883,D30,Benign neoplasm of urinary organs
884,D300,Benign neoplasm of kidney
885,D301,Benign neoplasm of renal pelvis
886,D302,Benign neoplasm of ureter
887,D303,Benign neoplasm of bladder
888,D304,Benign neoplasm of urethra
889,D308,Benign neoplasm of other specified urinary organs
890,D309,Benign neoplasm of urinary organ, unspecified
891,D31,Benign neoplasm of eye and adnexa
892,D310,Benign neoplasm of conjunctiva
893,D311,Benign neoplasm of cornea
894,D312,Benign neoplasm of retina
895,D313,Benign neoplasm of choroid
896,D314,Benign neoplasm of ciliary body
897,D315,Benign neoplasm of lacrimal gland and duct
898,D316,Benign neoplasm of unspecified site of orbit
899,D319,Benign neoplasm of unspecified part of eye
900,D32,Benign neoplasm of meninges
901,D33,Benign neoplasm of brain and other parts of central nervous system
902,D34,Benign neoplasm of thyroid gland
903,D35,Benign neoplasm of other and unspecified endocrine glands
904,D350,Benign neoplasm of adrenal gland
905,D351,Benign neoplasm of parathyroid gland
906,D352,Benign neoplasm of pituitary gland
907,D353,Benign neoplasm of craniopharyngeal duct
908,D354,Benign neoplasm of pineal gland
909,D355,Benign neoplasm of carotid body
910,D356,Benign neoplasm of aortic body and other paraganglia
911,D357,Benign neoplasm of other specified endocrine glands
912,D359,Benign neoplasm of endocrine gland, unspecified
913,D36,Benign neoplasm of other and unspecified sites
914,D361,Benign neoplasm of peripheral nerves and autonomic nervous system
915,D367,Benign neoplasm of other specified sites
916,D369,Benign neoplasm, unspecified site
917,D3A,Benign neuroendocrine tumors
918,D3A0,Benign carcinoid tumors
919,D3A01,Benign carcinoid tumors of the small intestine
920,D3A02,Benign carcinoid tumors of the appendix, large intestine, and rectum
